index_items,product_name,category_name,sub_category,brand_name,sale_price,market_price,type_product,rating_product,price_segment
2291,Fresh Organic Amla Powder - For Kids,Baby Care,Baby Food & Formula,Early Foods,250,250,Organic Baby Food,3,Medium
2292,Bathing Soap - Kesar & Milk Cream,Beauty & Hygiene,Bath & Hand Wash,Godrej No.1,106.72,116,Bathing Bars & Soaps,4.4,Medium
2293,Health Drink - Multigrain,Snacks & Branded Foods,Ready To Cook & Eat,Bliss Tree,110,110,Breakfast & Snack Mixes,4,Medium
2295,Absolute Calcium Bone Pouch,Kitchen Garden & Pets,Pet Food & Accessories,Drools,169.15,199,Pet Meals & Treats,4,Medium
2296,Frankfurter - Chicken,Eggs Meat & Fish,Sausages Bacon & Salami,Quickee'S,235,235,Chicken Sausages,,Medium
2297,Dog Munchies - Lamb,Kitchen Garden & Pets,Pet Food & Accessories,Glenand,140,140,Pet Meals & Treats,4.5,Medium
2298,Honey & Almonds Nourishing Skin Cream,Beauty & Hygiene,Skin Care,Joy,238,340,Body Care,4,Medium
2300,Compounded Asafoetida,Foodgrains Oil & Masala,Masalas & Spices,Annai,75,75,Powdered Spices,5,Low
2301,Cleanser - Scalp,Beauty & Hygiene,Hair Care,Richfeel,539,539,Shampoo & Conditioner,5,High
2344,Induction Base Non Stick Cookware Set With Glass Lid - Bling Blue,Kitchen Garden & Pets,Cookware & Non Stick,Nirlon,1399,4999,Cookware Sets,3.1,High
2346,Plant Based Laundry Detergent 1 L + Plant Based Laundry Detergent 200 ml,Baby Care,Baby Bath & Hygiene,Mamaearth,798,798,Baby Laundry,,High
2347,Powder - Hyderabad Biryani Masala,Foodgrains Oil & Masala,Masalas & Spices,Eastern,57,60,Blended Masalas,4.2,Low
2348,Steel Belly Shape Storage Dabba/ Container Set With Transparent PP Lid - Blue & White,Kitchen Garden & Pets,Steel Utensils,Jensons,299,995,Steel Storage Containers,4,Medium
2349,Amla Tablets,Beauty & Hygiene,Health & Medicine,Dabur,140.25,165,Ayurveda,,Medium
2350,2 In 1 Puzzle - Fruits & Vegetables,Cleaning & Household,Stationery,Sterling,116,199,Games & Calculators,3.5,Medium
2395,Lplastic Lunch Box/Tiffin Box Leakproof Insulated - Happy Meal Green,Kitchen Garden & Pets,Storage & Accessories,Asian,409,570,Lunch Boxes,2.3,Medium
2396,Massage Oil - Gentle Baby Oil For Face & Body 2 Years & Above,Baby Care,Baby Bath & Hygiene,Vilvaa,200,200,Baby Oil & Shampoo,,Medium
2397,Sunscreen SPF 30,Beauty & Hygiene,Skin Care,Organic Harvest,420.75,495,Face Care,1,Medium
2448,Variety Dry Fruit Pack,Gourmet & World Food,Snacks Dry Fruits Nuts,Fresho Signature,249,380,Roasted Seeds & Nuts,,Medium
2449,Ultra Clean Sanitary Pads For Women XL+,Beauty & Hygiene,Feminine Hygiene,Whisper,666.4,1040,Sanitary Napkins,4.3,High
2450,Dining Mat With Coasters Plastic - Multicolour BB172-0,Kitchen Garden & Pets,Kitchen Accessories,DP,139,139,Kitchen Tools & Other Accessories,,Medium
2451,Cleansing Milk,Beauty & Hygiene,Skin Care,Organic Harvest,463.25,545,Face Care,4.7,Medium
2452,Glucose D,Beverages,Energy & Soft Drinks,Moti's,49,49,Sports & Energy Drinks,4.5,Low
2454,Dry Cat Food - Tuna Flavour For Adult Cats +1 Year,Kitchen Garden & Pets,Pet Food & Accessories,Whiskas,1620,1800,Pet Meals & Treats,4.3,High
2455,Marciano Men Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Guess,2394,3990,Eau De Toilette,,High
2501,Cookies - Kodo Millet,Snacks & Branded Foods,Biscuits & Cookies,Bliss Tree,40,40,Cookies,3.7,Low
2503,Garam Masala 100 g + Jeera Powder 100 g,Foodgrains Oil & Masala,Masalas & Spices,Catch,97.8,130,Blended Masalas,,Low
2504,100% Melamine Quadra Serving Bowl - Small Black,Kitchen Garden & Pets,Crockery & Cutlery,Iveo,369,432,Plates & Bowls,3,Medium
2505,Max Fresh New Sling Plastic Lunch Box/Tiffin Box With Bag - Pink,Kitchen Garden & Pets,Storage & Accessories,Cello,509,659,Lunch Boxes,3.5,High
2506,Corn Twist - Honey Butter,Gourmet & World Food,Snacks Dry Fruits Nuts,Makino,29.75,35,Healthy Baked Snacks,,Low
2507,Comfort Bathroom Stool Plastic/Patla - Plain Small Assorted,Cleaning & Household,Bins & Bathroom Ware,JOYO,139,227,Bath Stool Basin & Sets,3.5,Medium
2508,Opalware Dinner Set - Trinity Green,Kitchen Garden & Pets,Crockery & Cutlery,LaOpala,1239,1375,Dinner Sets,4.3,High
2567,Hand & Nail Cream,Beauty & Hygiene,Skin Care,INATUR,280,400,Body Care,4,Medium
2607,Plastic Cloth Hangers - Blue Elegance,Kitchen Garden & Pets,Storage & Accessories,Laplast,159,399,Wall Hooks & Hangers,4.1,Medium
2608,DIY Kit - Falafel Wrap,Gourmet & World Food,Snacks Dry Fruits Nuts,Cornitos,351,390,Healthy Baked Snacks,,Medium
2660,Green Coffee,Gourmet & World Food,Drinks & Beverages,Colombian Brew Coffee,99,99,Coffee & Pre-Mix,,Low
2661,Gluten Free - Marie Biscuits,Gourmet & World Food,Chocolates & Biscuits,Gullon,349,349,Cookies Biscotti Wafer,,Medium
2714,Scuderia Light Essence Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Ferrari,1662.5,2375,Eau De Toilette,1,High
2715,OT 400GT Calculator,Cleaning & Household,Stationery,Orpat,285,290,Games & Calculators,2.5,Medium
2716,Tamarind + Coriander Seeds +Red Chilli/Lal Mirch Guntur Chilli Stemless (500G),Foodgrains Oil & Masala,Masalas & Spices,bb Royal,435,600,Whole Spices,,Medium
2717,Immune Warrior Immunity Booster Green Tea Bags,Gourmet & World Food,Drinks & Beverages,TGL Co.,181.77,249,Gourmet Tea & Tea Bags,,Medium
2718,Organic Semi Brown Rice/Akki,Foodgrains Oil & Masala,Organic Staples,24 Mantra,475,475,Organic Rice Other Rice,4.1,Medium
2719,Mad Angles - Masala Madness,Snacks & Branded Foods,Snacks & Namkeen,Bingo,54,60,Namkeen & Savoury Snacks,4.1,Low
2720,Nature's Super Foods Organic Atta,Foodgrains Oil & Masala,Organic Staples,Aashirvaad,270,320,Organic Flours,4.4,Medium
2766,Stainless Steel Airtight Storage Container - SL-1102,Kitchen Garden & Pets,Steel Utensils,Steel Lock,139,184,Steel Storage Containers,3.2,Medium
2767,Sports Drink - Lemon Flavour,Beverages,Energy & Soft Drinks,Gatorade,50,50,Sports & Energy Drinks,4.4,Low
2768,Vanilla Powder,Gourmet & World Food,Cooking & Baking Needs,Puramate,31.5,35,Baking Cake Decorations,5,Low
2769,Opticare Smooth Straight Shampoo,Beauty & Hygiene,Hair Care,Matrix,500,500,Shampoo & Conditioner,4.3,Medium
2799,Four Cheese,Bakery Cakes & Dairy,Dairy,Go,145,145,Cheese,4.1,Medium
2819,Antiseptic Liquid 250 ml + Disinfectant Spray- Original 225 ml,Beauty & Hygiene,Health & Medicine,Dettol,251.13,275.16,Antiseptics & Bandages,,Medium
2820,Almond Butter,Gourmet & World Food,Sauces Spreads & Dips,Nutty Yogi,389,389,Jams Marmalade Spreads,2.3,Medium
2822,Keto Crackers,Gourmet & World Food,Chocolates & Biscuits,Ketofy,499,499,Crackers & Digestive,3.1,Medium
2823,Cocoa Powder - Non-Alkalised,Gourmet & World Food,Cooking & Baking Needs,Isvaari,382.5,450,Cooking Chocolate Cocoa,,Medium
2872,Chocolate - Alpine Milk,Gourmet & World Food,Chocolates & Biscuits,Schogetten,200,200,International Chocolates,4.7,Medium
2873,Glucomap Ayurvedic Medicine For Diabetes Type 2,Beauty & Hygiene,Health & Medicine,Maharishi Ayurveda,276,276,Ayurveda,,Medium
2874,Flavored Center Chocolate - Raspberry & Goji,Snacks & Branded Foods,Chocolates & Candies,Brookside,153.62,165,Chocolates,4.1,Medium
2875,Active Assorted Bars,Snacks & Branded Foods,Breakfast Cereals,Ritebite,590.75,695,Granola & Cereal Bars,5,High
2925,White Chia Seeds - Premium,Gourmet & World Food,Snacks Dry Fruits Nuts,NUTRIWISH,300,300,Roasted Seeds & Nuts,4.7,Medium
2926,Glass Bottle With Removable Fabric Cover - Purple BB1317,Kitchen Garden & Pets,Storage & Accessories,DP,209,389,Water & Fridge Bottles,,Medium
2927,Mexicana - 12 Tacoshells,Gourmet & World Food,Snacks Dry Fruits Nuts,Cantina Mexicana,195,195,Nachos & Chips,2.6,Medium
2928,Spiruactiv - Spirulina Super Green Multivitamin Capsules,Beauty & Hygiene,Health & Medicine,SIDDHAYU,395,395,Ayurveda,,Medium
2979,Sugar Free Chewing Gum - Mixed Fruit,Snacks & Branded Foods,Chocolates & Candies,Orbit,5,5,Mints & Chewing Gum,4.2,Low
2980,Olicoop Olives - Green (Sliced) 450 gm Jar,Gourmet & World Food,Tinned & Processed Food,Olicoop,240,240,Olive Jalapeno Gherkin,4.9,Medium
2981,Metal Thread Refill,Cleaning & Household,Mops Brushes & Scrubs,Magix,150,150,Mops Wipers,4.5,Medium
2982,Foaming Face Wash - Himalayan Rose,Beauty & Hygiene,Skin Care,Aloe Veda,265.5,295,Face Care,,Medium
2983,Basmati Rice/Basmati Akki - Brown (Quick Cooking),Foodgrains Oil & Masala,Rice & Rice Products,Daawat,649,700,Basmati Rice,4.3,High
3033,Shot Body Spray - Power Play,Beauty & Hygiene,Fragrances & Deos,Layerr,175.5,195,Women's Deodorants,3.8,Medium
3034,Hair Removal Cream - Sensitive Skin,Beauty & Hygiene,Feminine Hygiene,Veet,317.25,470,Hair Removal,4.2,Medium
3035,Baking Measuring Cups/Spoons Set - Plastic Multi Colour,Kitchen Garden & Pets,Bakeware,DP,119,125,Bakeware Accessories,,Medium
3087,Sweet Almond Pure Coldpressed Oil,Beauty & Hygiene,Skin Care,StBotanica,499,499,Aromatherapy,3,Medium
3088,Gardenia Essential Oil,Beauty & Hygiene,Skin Care,Organic Harvest,311.6,410,Aromatherapy,1,Medium
3089,Milk Shake - Strawberry,Bakery Cakes & Dairy,Dairy,Milky Mist,20.1,30,Flavoured Soya Milk,3.8,Low
3090,Liquid Detergent Refill,Cleaning & Household,Detergents & Dishwash,Genteel,272,320,Detergent Powder Liquid,4.2,Medium
3098,Daily Moisturising Lotion,Beauty & Hygiene,Skin Care,Aveeno,270,270,Body Care,4.2,Medium
3140,Sun Lotion SPF 50 With UVA & UVB Protection - Water Resistant Sunscreen For Men & Women,Beauty & Hygiene,Skin Care,Nivea,324,360,Body Care,3.8,Medium
3141,Post Hair Removal Soother - BIO Chlorophyll Oil Free Anti Acne Gel for Oily & Acne Prone Skin,Beauty & Hygiene,Feminine Hygiene,BIOTIQUE,149.25,199,Hair Removal,4.4,Medium
3142,Gulmarg Kashmiri Kahwa Green Tea - Loose Leaf,Gourmet & World Food,Drinks & Beverages,Karma Kettle,400,400,Gourmet Tea & Tea Bags,,Medium
3144,Dust Tea,Beverages,Tea,Tata Tea Agni,150,150,Leaf & Dust Tea,4,Medium
3145,Masala - Pulao,Foodgrains Oil & Masala,Masalas & Spices,MTR,90,90,Blended Masalas,4.4,Low
3146,Post Fruity Pebbles,Gourmet & World Food,Cereals & Breakfast,Post,899,899,Gourmet Flakes,,High
3147,Sewing Kit,Cleaning & Household,Stationery,Seven,224,329,Scissor Glue & Tape,3.7,Medium
3193,Aloe Honey Gel - Soothing & Moisturizing,Beauty & Hygiene,Hair Care,Jiva Ayurveda,80,80,Shampoo & Conditioner,2.5,Low
3194,Plastic Lunch Box/Tiffin Box - Marvel Spider Man BPA Free HMHILB 199-SPM,Kitchen Garden & Pets,Storage & Accessories,Hm International,179,199,Lunch Boxes,,Medium
3195,Ortolina Tomato Puree,Gourmet & World Food,Tinned & Processed Food,Rodolfi,229.5,255,Tomatoes & Vegetables,4.8,Medium
3196,Balaswagandhadi Thailam,Beauty & Hygiene,Health & Medicine,Kerala Ayurveda,180,180,Ayurveda,,Medium
3246,Naturally Soft Sanitary Napkin Ultra Thin XL 275 mm,Beauty & Hygiene,Feminine Hygiene,Niine,40.5,45,Sanitary Napkins,,Low
3247,Perfume - Pure 2 Edp (For Women),Beauty & Hygiene,Fragrances & Deos,Dkny,3500,3500,Eau De Parfum,,High
3248,Steel Skimmer - Big Premium Gem Series BBKT21,Kitchen Garden & Pets,Kitchen Accessories,BB Home,129,199,Strainer Ladle Spatula,,Medium
3249,Powder - Chilly (Kashmiri),Foodgrains Oil & Masala,Masalas & Spices,Mdh,41,41,Powdered Spices,4.3,Low
3254,Processed Cheese Block,Bakery Cakes & Dairy,Dairy,Nandini,385.2,428,Cheese,3.8,Medium
3299,Hide & Seek Black Bourbon - Chocolate,Snacks & Branded Foods,Biscuits & Cookies,Parle Platina,60,100,Cream Biscuits & Wafers,4.2,Low
3300,Chilli Flakes,Gourmet & World Food,Cooking & Baking Needs,Puramate,72,80,Herbs Seasonings & Rubs,5,Low
3301,Condoms - Dotted,Beauty & Hygiene,Health & Medicine,Skore,90,90,Sexual Wellness,3.4,Low
3302,Refreshing Tea Tree Body Lotion,Beauty & Hygiene,Skin Care,Globus Naturals,520,650,Body Care,,High
3303,Herbal Green Tea Kadha - Helps Fight Flu & Infection,Gourmet & World Food,Drinks & Beverages,Sancha,350,350,Gourmet Tea & Tea Bags,,Medium
3304,Acidshoonya Ras,Beauty & Hygiene,Health & Medicine,Meghdoot,195,195,Ayurveda,,Medium
3354,Orchid & Milk Liquid Handwash Refill,Beauty & Hygiene,Bath & Hand Wash,Palmolive,99.5,199,Hand Wash & Sanitizers,4.2,Low
3355,Pork - Pepperoni Spicy Salami Napoli Sliced,Eggs Meat & Fish,Sausages Bacon & Salami,Fresho Signature,517.2,574.67,Pork & Ham,,High
3356,Total Effects Whip - UV SPF 30,Beauty & Hygiene,Skin Care,Olay,1699.15,1999,Face Care,5,High
3357,2-in-1 Beard Wash + Face Wash - Fresh Burst,Beauty & Hygiene,Men's Grooming,Cinthol,250,250,Moustache & Beard Care,1,Medium
3408,Butterscotch Chocolate Bar,Gourmet & World Food,Chocolates & Biscuits,Rage,299,299,Luxury Chocolates Gifts,,Medium
3409,Bio Almond & Cashew - Fresh Replenishing Serum For Color Treated & Permed Hair,Beauty & Hygiene,Hair Care,BIOTIQUE,119.25,159,Hair Oil & Serum,3.7,Medium
3410,TeaÃ‚ TreeÃ‚ AntiÃ‚ DandfruffÃ‚ HairÃ‚ Oil,Beauty & Hygiene,Hair Care,Azafran,400,400,Hair Oil & Serum,,Medium
3411,Brown Rice/Akki - Sikander,Foodgrains Oil & Masala,Organic Staples,Conscious Food,101,101,Organic Rice Other Rice,3,Medium
3412,Vegetable Knife - Fantastiqe,Kitchen Garden & Pets,Kitchen Accessories,Anjali,85,109,Knives & Peelers,3.6,Low
3413,Talisadi Churna - Digestive & Respiratory Disturbances,Beauty & Hygiene,Health & Medicine,Sri Sri Tattva,65,65,Ayurveda,,Low
3414,Garam Masala Powder,Foodgrains Oil & Masala,Masalas & Spices,Ravi,35,35,Blended Masalas,,Low
3461,Babies Bib - Butterfly Print Assorted Colours,Baby Care,Feeding & Nursing,Quick Dry,175,175,Bibs & Napkins,5,Medium
3462,Printed Fancy Napkin,Cleaning & Household,Disposables Garbage Bag,Mystique,135,135,Toilet Paper,3.4,Medium
3463,Deo Body Spray - Dynamic Pulse,Beauty & Hygiene,Fragrances & Deos,Adidas,198,220,Men's Deodorants,4.2,Medium
3464,Deodorant Body Spray - Glam for Woman,Beauty & Hygiene,Fragrances & Deos,Police,399,399,Women's Deodorants,,Medium
3465,Organic Idly Podi - Flaxseed,Snacks & Branded Foods,Ready To Cook & Eat,Aaha Oho,80,80,Breakfast & Snack Mixes,3.3,Low
3453,Mango Khatta Mitha,Foodgrains Oil & Masala,Dry Fruits,Chandan,120,120,Mukhwas,3.9,Medium
3454,Organic Tulsi,Beauty & Hygiene,Health & Medicine,Maharishi Ayurveda,170,170,Ayurveda,,Medium
3456,Bonechina Milk Mug - Yellow Leo Print,Kitchen Garden & Pets,Crockery & Cutlery,Claycraft,145,145,Cups Mugs & Tumblers,5,Medium
3457,Gotukola Indian Ginseng Rejuvinating Beauty Elixir,Beauty & Hygiene,Skin Care,Just Herbs,1195,1195,Face Care,3,High
3458,Deluxe Granite Non-Stick Omni Tawa 300 mm (36303),Kitchen Garden & Pets,Cookware & Non Stick,Prestige,1190,1400,Tawa & Sauce Pan,3.9,High
3459,Baby Oil,Baby Care,Baby Bath & Hygiene,Pigeon,235,235,Baby Oil & Shampoo,,Medium
3565,Energy Bar - Fig & Date,Gourmet & World Food,Snacks Dry Fruits Nuts,On The Run,50,50,Healthy Baked Snacks,,Low
3566,Coconut & Tea Tree Oil Nourishing Body Wash,Beauty & Hygiene,Bath & Hand Wash,Kaya Clinic,239.2,299,Shower Gel & Body Wash,4,Medium
3568,Masala Poori Atta,Gourmet & World Food,Cooking & Baking Needs,Graminway,99,99,Flours & Pre-Mixes,4,Low
3618,Sambar Masala,Foodgrains Oil & Masala,Masalas & Spices,Aashirvaad,31,62,Blended Masalas,4.1,Low
3619,Nesquik - Strawberry,Gourmet & World Food,Drinks & Beverages,Nestle,550,550,Health Drinks,5,High
3620,Baby Happy Wet Wipes - Silk & Cotton,Baby Care,Diapers & Wipes,Bella,189,189,Baby Wipes,,Medium
3621,Bhringaraj Hair Care Powder - Pure Herb,Beauty & Hygiene,Hair Care,Banjara's,60,60,Hair & Scalp Treatment,3.9,Low
3622,Energy Drink - Classic,Gourmet & World Food,Drinks & Beverages,HELL,50,50,Aerated Still Sparkling,,Low
3671,Tea - Infusion Tulsi Original,Beverages,Tea,ORGANIC INDIA,148,148,Leaf & Dust Tea,4.4,Medium
3672,Nachos Peri Peri,Gourmet & World Food,Snacks Dry Fruits Nuts,Tex Mex Salsalito,81,90,Nachos & Chips,5,Low
3675,Organic Rava - Idly,Foodgrains Oil & Masala,Organic Staples,24 Mantra,55,55,Organic Flours,4.1,Low
3725,Gongura Leaves/Pulicha,Fruits & Vegetables,Fresh Vegetables,Fresho,20,25,Leafy Vegetables,,Low
3727,Organic - Basmati Rice/Basmati Akki Brown,Foodgrains Oil & Masala,Rice & Rice Products,bb Royal,147,165,Organic Rice Other Rice,,Medium
3728,Earl Grey Loose Black Tea,Gourmet & World Food,Drinks & Beverages,Newby,505,505,Gourmet Tea & Tea Bags,,High
3729,Stainless Steel Knife - Prima Streak Assorted,Kitchen Garden & Pets,Kitchen Accessories,Kvg,40,45,Knives & Peelers,3.8,Low
3730,Gluten-Free Instant Oats,Gourmet & World Food,Cooking & Baking Needs,Graminway,240,240,Flours & Pre-Mixes,3.8,Medium
3731,Bugspray - Herbal Bed Bug Repellent Spray,Cleaning & Household,Fresheners & Repellents,Herbal Strategi,250,250,Insect Repellent,4,Medium
3732,Eggs - Free Range & Brown Country,Eggs Meat & Fish,Eggs,Ayur,95,95,Farm Eggs,,Low
3779,Dates/Kharjura - Deseeded,Foodgrains Oil & Masala,Dry Fruits,Lion,46.55,49,Other Dry Fruits,4.1,Low
3780,Variety Energy Bars-Fig FlaxseedPumpkinseed CranberryAlmondRaisin Berries & CashewMangoChoco PeanutDate Walnut,Snacks & Branded Foods,Breakfast Cereals,GoodDiet,281.44,416,Granola & Cereal Bars,,Medium
3460,Eggs - Brown Antibiotic Free,Eggs Meat & Fish,Eggs,Just Laid,72,72,Farm Eggs,,Low
3466,Honey Lemon Face Wash With Jojoba Beads,Beauty & Hygiene,Skin Care,Vaadi,158.4,176,Face Care,,Medium
3641,Vyagradhi - Decongestant 500 mg,Beauty & Hygiene,Health & Medicine,Sri Sri Tattva,100,100,Ayurveda,,Medium
3884,Mosquito Repellent Pleasant Fragrance - 10 Hr | 100% Protection from Dengue Mosquitoes,Cleaning & Household,Fresheners & Repellents,Mortein,30,30,Mosquito Repellent,4.2,Low
3885,Advansed Men Hair Cream - Classic,Beauty & Hygiene,Men's Grooming,Parachute,188,255,Hair Care & Styling,5,Medium
3886,Deodorant Body Spray - Sweet (Woody Bouquet),Beauty & Hygiene,Fragrances & Deos,Eva,133,140,Women's Deodorants,4.4,Medium
3887,Black Salt/Uppu Powder,Foodgrains Oil & Masala,Salt Sugar & Jaggery,Grocery Farm,20,20,Salts,4.3,Low
3936,Ivory Premium Glass Bottle - With Yellow Floral,Kitchen Garden & Pets,Storage & Accessories,Treo,205,205,Water & Fridge Bottles,3.3,Medium
3937,The Shield - Pollution Protect Face + Beard Wash,Beauty & Hygiene,Men's Grooming,Phy,360,450,Moustache & Beard Care,4,Medium
3938,Puja Handi Brass Diya Oil Lamp Small S1 - Golden,Cleaning & Household,Pooja Needs,HAZEL,225,399,Lamp & Lamp Oil,3.6,Medium
3984,Cheese Cubes,Bakery Cakes & Dairy,Dairy,D'Lecta,129,145,Cheese,3.5,Medium
3989,Orchid Coffee/Milk Mug - Happiness Is Telling You,Kitchen Garden & Pets,Crockery & Cutlery,Claycraft,189,189,Cups Mugs & Tumblers,3.6,Medium
3990,Apple Cider Vinegar Face Wash - Oil Control,Beauty & Hygiene,Skin Care,Morpheme Remedies,332,349,Face Care,,Medium
3992,Bathing Soap - Original Neem,Beauty & Hygiene,Bath & Hand Wash,Margo,85,90,Bathing Bars & Soaps,4.2,Low
3993,Mountain Essentials,Beauty & Hygiene,Skin Care,Soultree Ayurvedic,575,575,Face Care,4,High
3994,Multigrain Bread,Bakery Cakes & Dairy,Breads & Buns,Britannia,50,50,Brown Wheat & Multigrain,,Low
3996,Mixed Herbs,Foodgrains Oil & Masala,Masalas & Spices,Snapin,79,79,Herbs & Seasoning,4.3,Low
4043,Plastic Desk Dustbin - Assorted Colour BB616,Cleaning & Household,Bins & Bathroom Ware,Qiaofeng,299,519,Dustbins,,Medium
4044,Plastic Cubics Container - Purple,Kitchen Garden & Pets,Storage & Accessories,Flair,159,270,Containers Sets,,Medium
4045,Cantuccini Almond Biscuits,Gourmet & World Food,Chocolates & Biscuits,Matilde Vicenzi,395,395,Cookies Biscotti Wafer,,Medium
4152,Power Plus Disinfectant Toilet Cleaner 1 L + Cistern Block - Flushmatic 100g,Cleaning & Household,All Purpose Cleaners,Harpic,274,324,Toilet Cleaners,,Medium
4153,Wild Set,Beauty & Hygiene,Fragrances & Deos,Playboy,792,990,Gift Sets,1,High
4154,Pork - Hungarian Salami Sliced,Eggs Meat & Fish,Sausages Bacon & Salami,Fresho Signature,182.4,202.67,Pork & Ham,,Medium
4206,Awaken Hydrating Facial Cleanser,Beauty & Hygiene,Skin Care,StBotanica,799,799,Face Care,5,High
4207,Orbit Stainless Steel Lunch Box Insulated - 3 Deck Blue,Kitchen Garden & Pets,Storage & Accessories,Princeware,409,632,Lunch Boxes,3.4,Medium
4208,Absorbent Cotton Wool,Beauty & Hygiene,Health & Medicine,Prabhat,75,75,Everyday Medicine,3.8,Low
4259,Activated Charcoal Facescrub,Beauty & Hygiene,Men's Grooming,Beardo,298,350,Face & Body,4.6,Medium
4260,5 Flowers Cleansing Foam,Beauty & Hygiene,Skin Care,It's Skin,770,770,Face Care,,High
4261,Pixel Printed Designer Bucket - Assorted Colour,Cleaning & Household,Bins & Bathroom Ware,Nakoda,629,629,Buckets & Mugs,2,High
4262,Badam Keshari Milk Masala,Foodgrains Oil & Masala,Masalas & Spices,Jawai,90,90,Blended Masalas,3.9,Low
4286,Almond Hair Oil,Beauty & Hygiene,Hair Care,Dabur,215.6,280,Hair Oil & Serum,4.2,Medium
4313,Almond Biscotti Ã¢â‚¬â€œ Gluten-free Egg-free Dairy-free,Gourmet & World Food,Chocolates & Biscuits,She made,66.33,99,Cookies Biscotti Wafer,3.5,Low
4314,Maxx Pet Plastic Premium Container - Yellow,Kitchen Garden & Pets,Storage & Accessories,Saaj,189,259,Containers Sets,4.4,Medium
4315,Beans - Baked,Gourmet & World Food,Tinned & Processed Food,Abbies,110,110,Beans & Pulses,3.7,Medium
4316,Skin Naturals Fresh Mix Vitamin C Booster Face Serum Sheet Mask - Orange,Beauty & Hygiene,Skin Care,Garnier,142.5,150,Face Care,4.4,Medium
4317,Summer Berries Syrup - 100% Natural,Gourmet & World Food,Drinks & Beverages,Swa Artisanal Syrups,300,300,Gourmet Juices & Drinks,,Medium
4365,White Flower Body Mist,Beauty & Hygiene,Skin Care,INATUR,665,950,Body Care,2.5,High
4367,Fresho Bread - Whole Wheat 400gm + Jus Amazin Cashew Butter Salted Caramel 125gm,Bakery Cakes & Dairy,Breads & Buns,bb Combo,324,339,Brown Wheat & Multigrain,,Medium
4368,Organic Dry Ginger Powder/Soonth Choorn,Foodgrains Oil & Masala,Masalas & Spices,Earthon,107,107,Whole Spices,,Medium
4398,Sunrise Coffee,Beverages,Coffee,Nescafe,10,10,Instant Coffee,4.2,Low
4173,Herbal Tea - Indian Whole Leaf,Beverages,Tea,Octavius,320,320,Tea Bags,,Medium
4174,Tea Tree Oil Face Wash,Beauty & Hygiene,Skin Care,Nyassa,400,400,Face Care,4.6,Medium
4175,Fusion - Power Shaving Razor Blades Cartridge,Beauty & Hygiene,Men's Grooming,Gillette,995.6,1048,Shaving Care,4,High
4176,Mixed Seed - Chaat,Foodgrains Oil & Masala,Dry Fruits,FabBox,380,380,Other Dry Fruits,3.4,Medium
4522,Plastic Pedal Dustbin / Garbage Bin - With Big Handle Blossom White & Orange,Cleaning & Household,Bins & Bathroom Ware,Cello,632,632,Dustbins,,High
4523,Advanced Hair Care Solution Shampoo - Lively Clean,Beauty & Hygiene,Hair Care,Pantene,385,550,Shampoo & Conditioner,4.2,Medium
4524,Tea - Black Kadak CTC,Beverages,Tea,Octavius,99,99,Leaf & Dust Tea,3,Low
4525,Backstroke Massager - Colour May Vary,Beauty & Hygiene,Bath & Hand Wash,Panache,239.2,299,Bathing Accessories,,Medium
4577,Air Effects Air Freshener - Sandalwood,Cleaning & Household,Fresheners & Repellents,Ambi pur,279,279,Air Freshener,4.2,Medium
4631,Soan Papdi Special,Snacks & Branded Foods,Indian Mithai,Sangam Sweets,320,320,Fresh Sweets,5,Medium
4632,Matic 3-in-1 PODs Detergent Pack - 32 ct,Cleaning & Household,Detergents & Dishwash,Ariel,549.12,704,Detergent Powder Liquid,4.6,High
4633,Hair Removal Waxing Strips Kit - Sensitive Skin,Beauty & Hygiene,Feminine Hygiene,Veet,89.1,99,Hair Removal,4,Low
4634,Oxford Milk Mug - Carpet 301,Kitchen Garden & Pets,Crockery & Cutlery,Claycraft,139,175,Cups Mugs & Tumblers,5,Medium
4636,Wet Dog Food - Chicken & Liver Chunks In Gravy For Puppy,Kitchen Garden & Pets,Pet Food & Accessories,Pedigree,175,175,Pet Meals & Treats,4,Medium
4688,Perfume - Delicious Night Edp (For Women),Beauty & Hygiene,Fragrances & Deos,Dkny,3500,3500,Eau De Parfum,,High
4689,Arabica Espresso Filter Coffee - Roast & Ground Strong,Gourmet & World Food,Drinks & Beverages,Colombian Brew Coffee,125,125,Coffee & Pre-Mix,,Medium
4690,Pasta Seasoning,Gourmet & World Food,Cooking & Baking Needs,On1y,99,99,Herbs Seasonings & Rubs,4.7,Low
4691,Latkan,Cleaning & Household,Pooja Needs,SBE,129,250,Other Pooja Needs,4,Medium
4710,D-Tan Pack For Men,Beauty & Hygiene,Skin Care,QRAA,281,375,Face & Body,3.5,Medium
4742,Almond Carrier Cream,Beauty & Hygiene,Skin Care,INATUR,420,600,Body Care,5,Medium
4743,Nutritivo Pomegranate Radiant Glow Night Cream,Beauty & Hygiene,Skin Care,StBotanica,899,899,Face Care,5,High
4744,Fruit Power - Mixed Fruits,Beverages,Fruit Juices & Drinks,Real,171,220,Juices,,Medium
4747,Tea - Strong,Beverages,Tea,Tata Tea Kanan Devan,272.7,303,Leaf & Dust Tea,4.2,Medium
